varnumber,varname,codevalue,valuelabel,frequency,percent,file,year
30126,Cipcode,15.0611,Metallurgical Technology/Technician,12,0.01,C2002_A.XLS,2002
30126,Cipcode,15.0699,"Industrial Production Technologies/Technicians, Other",160,0.08,C2002_A.XLS,2002
30126,Cipcode,15.0701,Occupational Safety & Health Technology/Technician,111,0.06,C2002_A.XLS,2002
30126,Cipcode,15.0702,Quality Control Technology/Technician,125,0.06,C2002_A.XLS,2002
30126,Cipcode,15.0799,"Quality Control & Safety Technologies/Technicians, Other",16,0.01,C2002_A.XLS,2002
30126,Cipcode,15.0801,Aeronautical & Aerospace Engineering Technology/Technician,69,0.03,C2002_A.XLS,2002
30126,Cipcode,15.0803,Automotive Engineering Technology/Technician,125,0.06,C2002_A.XLS,2002
30126,Cipcode,15.0805,Mechanical Engineering/Mechanical Technology/Technician,372,0.19,C2002_A.XLS,2002
30126,Cipcode,15.0899,"Mechanical Engineering-Related Techl/Technicians, Other",109,0.05,C2002_A.XLS,2002
30126,Cipcode,15.0901,Mining Technology/Technician,8,0,C2002_A.XLS,2002
30126,Cipcode,15.0903,Petroleum Technology/Technician,18,0.01,C2002_A.XLS,2002
30126,Cipcode,15.0999,"Mining & Petroleum Technologies/Technicians, Other",1,0,C2002_A.XLS,2002
30126,Cipcode,15.1001,Construction/Building Technology/Technician,225,0.11,C2002_A.XLS,2002
30126,Cipcode,15.1101,"Engineering Technology/Technician, General",106,0.05,C2002_A.XLS,2002
30126,Cipcode,15.1102,Surveying,103,0.05,C2002_A.XLS,2002
30126,Cipcode,15.1103,Hydraulics Technology/Technician,19,0.01,C2002_A.XLS,2002
30126,Cipcode,15.9999,"Engineering-Related Technologies/Technicians, Other",279,0.14,C2002_A.XLS,2002
30126,Cipcode,16.0101,"Foreign Languages & Literatures, General",337,0.17,C2002_A.XLS,2002
30126,Cipcode,16.0102,Linguistics,304,0.15,C2002_A.XLS,2002
30126,Cipcode,16.0103,Foreign Language Interpretation & Translation,17,0.01,C2002_A.XLS,2002
30126,Cipcode,16.0301,Chinese Language & Literature,93,0.05,C2002_A.XLS,2002
30126,Cipcode,16.0302,Japanese Language & Literature,126,0.06,C2002_A.XLS,2002
30126,Cipcode,16.0399,"East & Southeast Asian Languages & Literatures, Other",49,0.02,C2002_A.XLS,2002
30126,Cipcode,16.0402,Russian Language & Literature,221,0.11,C2002_A.XLS,2002
30126,Cipcode,16.0403,Slavic Languages & Literatures (Other than Russian),54,0.03,C2002_A.XLS,2002
30126,Cipcode,16.0499,"East European Languages & Literatures, Other",7,0,C2002_A.XLS,2002
30126,Cipcode,16.0501,German Language & Literature,780,0.39,C2002_A.XLS,2002
30126,Cipcode,16.0502,Scandinavian Languages & Literatures,23,0.01,C2002_A.XLS,2002
30126,Cipcode,16.0599,"Germanic Languages & Literatures, Other",15,0.01,C2002_A.XLS,2002
30126,Cipcode,16.0602,Greek Language and Literature (Modern),5,0,C2002_A.XLS,2002
30126,Cipcode,16.0703,South Asian Languages & Literatures,18,0.01,C2002_A.XLS,2002
30126,Cipcode,16.0901,French Language & Literature,1122,0.56,C2002_A.XLS,2002
30126,Cipcode,16.0902,Italian Language & Literature,180,0.09,C2002_A.XLS,2002
30126,Cipcode,16.0904,Portuguese Language & Literature,31,0.02,C2002_A.XLS,2002
30126,Cipcode,16.0905,Spanish Language & Literature,1586,0.79,C2002_A.XLS,2002
30126,Cipcode,16.0999,"Romance Languages & Literatures, Other",64,0.03,C2002_A.XLS,2002
30126,Cipcode,16.1101,Arabic Language & Literature,17,0.01,C2002_A.XLS,2002
30126,Cipcode,16.1102,Hebrew Language & Literature,21,0.01,C2002_A.XLS,2002
30126,Cipcode,16.1199,"Middle Eastern Languages & Literatures, Other",19,0.01,C2002_A.XLS,2002
30126,Cipcode,16.1201,Classics & Classical Languages & Literatures,426,0.21,C2002_A.XLS,2002
30126,Cipcode,16.1202,Greek Language & Literature (Ancient & Medieval),68,0.03,C2002_A.XLS,2002
30126,Cipcode,16.1203,Latin Language & Literature (Ancient & Medieval),127,0.06,C2002_A.XLS,2002
30126,Cipcode,16.1299,"Classical & Ancient Near Eastern Languages & Lit, Other",14,0.01,C2002_A.XLS,2002
30126,Cipcode,16.9999,"Foreign Languages & Literatures, Other",92,0.05,C2002_A.XLS,2002
30126,Cipcode,19.0101,"Home Economics, General",224,0.11,C2002_A.XLS,2002
30126,Cipcode,19.0201,Business Home Economics,3,0,C2002_A.XLS,2002
30126,Cipcode,19.0202,Home Economics Communications,2,0,C2002_A.XLS,2002
30126,Cipcode,19.0301,Family & Community Studies,47,0.02,C2002_A.XLS,2002
30126,Cipcode,19.0401,Family Resource Management Studies,40,0.02,C2002_A.XLS,2002
30126,Cipcode,19.0402,Consumer Economics & Science,31,0.02,C2002_A.XLS,2002
30126,Cipcode,19.0499,"Family/Consumer Resource Management, Other",18,0.01,C2002_A.XLS,2002
30126,Cipcode,19.0501,"Foods & Nutrition Studies, General",193,0.1,C2002_A.XLS,2002
30126,Cipcode,19.0502,Foods & Nutrition Science,39,0.02,C2002_A.XLS,2002
30126,Cipcode,19.0503,Dietetics/Human Nutritional Services,171,0.09,C2002_A.XLS,2002
30126,Cipcode,19.0505,Food Systems Administration,9,0,C2002_A.XLS,2002
30126,Cipcode,19.0599,"Foods & Nutrition Studies, Other",10,0,C2002_A.XLS,2002
30126,Cipcode,19.0601,"Housing Studies, General",23,0.01,C2002_A.XLS,2002
30126,Cipcode,19.0603,Interior Environments,8,0,C2002_A.XLS,2002
30126,Cipcode,19.0699,"Housing Studies, Other",3,0,C2002_A.XLS,2002
30126,Cipcode,19.0701,"Individual & Family Development Studies, General",188,0.09,C2002_A.XLS,2002
30126,Cipcode,19.0703,Family & Marriage Counseling,82,0.04,C2002_A.XLS,2002
30126,Cipcode,19.0704,Family Life & Relations Studies,47,0.02,C2002_A.XLS,2002
30126,Cipcode,19.0705,Gerontological Services,58,0.03,C2002_A.XLS,2002
30126,Cipcode,19.0706,"Child Growth, Care & Development Studies",137,0.07,C2002_A.XLS,2002
30126,Cipcode,19.0799,"Individual & Family Development Studies, Other",26,0.01,C2002_A.XLS,2002
30126,Cipcode,19.0901,Clothing/Apparel & Textile Studies,129,0.06,C2002_A.XLS,2002
30126,Cipcode,19.9999,"Home Economics, Other",29,0.01,C2002_A.XLS,2002
30126,Cipcode,20.0201,"Child Care & Guidance Workers & Managers, General",829,0.41,C2002_A.XLS,2002
30126,Cipcode,20.0202,Child Care Provider/Assistant,405,0.2,C2002_A.XLS,2002
30126,Cipcode,20.0203,Child Care Services Manager,239,0.12,C2002_A.XLS,2002
30126,Cipcode,20.0299,"Child Care & Guidance Workers & Managers, Other",28,0.01,C2002_A.XLS,2002
30126,Cipcode,20.0301,"Clothing, Apparel & Textile Workers & Managers, General",21,0.01,C2002_A.XLS,2002
30126,Cipcode,20.0303,Commercial Garment & Apparel Worker,47,0.02,C2002_A.XLS,2002
30126,Cipcode,20.0305,Custom Tailor,20,0.01,C2002_A.XLS,2002
30126,Cipcode,20.0306,Fashion & Fabric Consultant,26,0.01,C2002_A.XLS,2002
30126,Cipcode,20.0309,Drycleaner & Launderer,1,0,C2002_A.XLS,2002
30126,Cipcode,20.0399,"Clothing, Apparel & Textile Workers & Managers, Other",5,0,C2002_A.XLS,2002
30126,Cipcode,20.0401,Institutional Food Workers & Administrators,234,0.12,C2002_A.XLS,2002
30126,Cipcode,20.0404,Dietician Assistant,87,0.04,C2002_A.XLS,2002
30126,Cipcode,20.0405,Food Catering,4,0,C2002_A.XLS,2002
30126,Cipcode,20.0409,Institutional Food Services Administrator,106,0.05,C2002_A.XLS,2002
30126,Cipcode,20.0499,Institutional Food Workers & Administrators,14,0.01,C2002_A.XLS,2002
30126,Cipcode,20.0501,Home Furnishings & Equipment Installers & Consultants,84,0.04,C2002_A.XLS,2002
30126,Cipcode,20.0502,Window Treatment Maker & Installer,2,0,C2002_A.XLS,2002
30126,Cipcode,20.0599,Home Furnishings & Equipment Installers & Consultants,9,0,C2002_A.XLS,2002
30126,Cipcode,20.0601,"Custodial, Housekeeping & Home Srv Workers & Managers, Gen",19,0.01,C2002_A.XLS,2002
30126,Cipcode,20.0602,Elder Care Provider/Companion,19,0.01,C2002_A.XLS,2002
30126,Cipcode,20.0604,Custodian/Caretaker,31,0.02,C2002_A.XLS,2002
30126,Cipcode,20.0605,Executive Housekeeper,2,0,C2002_A.XLS,2002
30126,Cipcode,20.0699,"Custodial, Housekeeping & Home Srv Workers & Manager,Other",3,0,C2002_A.XLS,2002
30126,Cipcode,20.9999,"Vocational Home Economics, Other",25,0.01,C2002_A.XLS,2002
30126,Cipcode,22.0101,"Law (L.L.B., J.D.)",206,0.1,C2002_A.XLS,2002
30126,Cipcode,22.0102,Pre-Law Studies,121,0.06,C2002_A.XLS,2002
30126,Cipcode,22.0103,Paralegal/Legal Assistant,939,0.47,C2002_A.XLS,2002
30126,Cipcode,22.0104,"Juridical Science/Legal Specialization (LLM, MCL, JSD,SJD)",87,0.04,C2002_A.XLS,2002
30126,Cipcode,22.0199,"Law & Legal Studies, Other",186,0.09,C2002_A.XLS,2002
30126,Cipcode,23.0101,"English Language & Literature, General",2508,1.25,C2002_A.XLS,2002
30126,Cipcode,23.0301,Comparative Literature,232,0.12,C2002_A.XLS,2002
30126,Cipcode,23.0401,English Composition,68,0.03,C2002_A.XLS,2002
30126,Cipcode,23.0501,English Creative Writing,287,0.14,C2002_A.XLS,2002
30126,Cipcode,23.0701,American Literature (United States),13,0.01,C2002_A.XLS,2002
30126,Cipcode,23.0801,English Literature (British & Commonwealth),53,0.03,C2002_A.XLS,2002
30126,Cipcode,23.1001,Speech & Rhetorical Studies,551,0.28,C2002_A.XLS,2002
30126,Cipcode,23.1101,English Technical & Business Writing,99,0.05,C2002_A.XLS,2002
30126,Cipcode,23.9999,"English Language & Literature/Letters, Other",162,0.08,C2002_A.XLS,2002
30126,Cipcode,24.0101,Liberal Arts & Sciences/Liberal Studies,1864,0.93,C2002_A.XLS,2002
30126,Cipcode,24.0102,General Studies,800,0.4,C2002_A.XLS,2002
30126,Cipcode,24.0103,Humanities/Humanistic Studies,467,0.23,C2002_A.XLS,2002
30126,Cipcode,24.0199,"Liberal Arts & Sci, General Studies & Humanities, Other",416,0.21,C2002_A.XLS,2002
30126,Cipcode,25.0101,Library Science/Librarianship,130,0.06,C2002_A.XLS,2002
30126,Cipcode,25.0301,Library Assistant,55,0.03,C2002_A.XLS,2002
30126,Cipcode,25.9999,"Library Science, Other",17,0.01,C2002_A.XLS,2002
30126,Cipcode,26.0101,"Biology, General",2376,1.19,C2002_A.XLS,2002
30126,Cipcode,26.0202,Biochemistry,616,0.31,C2002_A.XLS,2002
30126,Cipcode,26.0203,Biophysics,73,0.04,C2002_A.XLS,2002
30126,Cipcode,26.0301,"Botany, General",158,0.08,C2002_A.XLS,2002
30126,Cipcode,26.0305,Plant Pathology,55,0.03,C2002_A.XLS,2002
30126,Cipcode,26.0307,Plant Physiology,10,0,C2002_A.XLS,2002
30126,Cipcode,26.0399,"Botany, Other",19,0.01,C2002_A.XLS,2002
30126,Cipcode,26.0401,Cell Biology,76,0.04,C2002_A.XLS,2002
30126,Cipcode,26.0402,Molecular Biology,149,0.07,C2002_A.XLS,2002
30126,Cipcode,26.0499,"Cell & Molecular Biology, Other",120,0.06,C2002_A.XLS,2002
30126,Cipcode,26.0501,Microbiology/Bacteriology,324,0.16,C2002_A.XLS,2002
30126,Cipcode,26.0601,Anatomy,79,0.04,C2002_A.XLS,2002
30126,Cipcode,26.0603,Ecology,177,0.09,C2002_A.XLS,2002
30126,Cipcode,26.0607,Marine/Aquatic Biology,105,0.05,C2002_A.XLS,2002
30126,Cipcode,26.0608,Neuroscience,210,0.1,C2002_A.XLS,2002
30126,Cipcode,26.0609,Nutritional Sciences,116,0.06,C2002_A.XLS,2002
30126,Cipcode,26.0610,Parasitology,5,0,C2002_A.XLS,2002
30126,Cipcode,26.0611,Radiation Biology/Radiobiology,21,0.01,C2002_A.XLS,2002
30126,Cipcode,26.0612,Toxicology,72,0.04,C2002_A.XLS,2002
30126,Cipcode,26.0613,"Genetics, Plant & Animal",114,0.06,C2002_A.XLS,2002
30126,Cipcode,26.0614,Biometrics,26,0.01,C2002_A.XLS,2002
30126,Cipcode,26.0615,Biostatistics,29,0.01,C2002_A.XLS,2002
30126,Cipcode,26.0616,Biotechnology Research,62,0.03,C2002_A.XLS,2002
30126,Cipcode,26.0617,Evolutionary Biology,18,0.01,C2002_A.XLS,2002
30126,Cipcode,26.0618,Biological Immunology,20,0.01,C2002_A.XLS,2002
30126,Cipcode,26.0619,Virology,11,0.01,C2002_A.XLS,2002
30126,Cipcode,26.0699,"Miscellaneous Biological Specializations, Other",124,0.06,C2002_A.XLS,2002
30126,Cipcode,26.0701,"Zoology, General",175,0.09,C2002_A.XLS,2002
30126,Cipcode,26.0702,Entomology,106,0.05,C2002_A.XLS,2002
30126,Cipcode,26.0704,"Pathology, Human & Animal",74,0.04,C2002_A.XLS,2002
30126,Cipcode,26.0705,"Pharmacology, Human & Animal",136,0.07,C2002_A.XLS,2002
30126,Cipcode,26.0706,"Physiology, Human & Animal",153,0.08,C2002_A.XLS,2002
30126,Cipcode,26.0799,"Zoology, Other",1,0,C2002_A.XLS,2002
30126,Cipcode,26.9999,"Biological Sciences/Life Sciences, Other",232,0.12,C2002_A.XLS,2002
30126,Cipcode,27.0101,Mathematics,2232,1.11,C2002_A.XLS,2002
30126,Cipcode,27.0301,"Applied Mathematics, General",256,0.13,C2002_A.XLS,2002
30126,Cipcode,27.0302,Operations Research,62,0.03,C2002_A.XLS,2002
30126,Cipcode,27.0399,"Applied Mathematics, Other",18,0.01,C2002_A.XLS,2002
30126,Cipcode,27.0501,Mathematical Statistics,303,0.15,C2002_A.XLS,2002
30126,Cipcode,27.9999,"Mathematics, Other",95,0.05,C2002_A.XLS,2002
30126,Cipcode,29.0101,Military Technologies,9,0,C2002_A.XLS,2002
30126,Cipcode,30.0101,Biological & Physical Sciences,397,0.2,C2002_A.XLS,2002
30126,Cipcode,30.0501,Peace & Conflict Studies,63,0.03,C2002_A.XLS,2002
30126,Cipcode,30.0601,Systems Science & Theory,30,0.01,C2002_A.XLS,2002
30126,Cipcode,30.0801,Mathematics & Computer Science,111,0.06,C2002_A.XLS,2002
30126,Cipcode,30.1001,Biopsychology,21,0.01,C2002_A.XLS,2002
30126,Cipcode,30.1101,Gerontology,157,0.08,C2002_A.XLS,2002
30126,Cipcode,30.1201,"Historic Preservation,Conservation & Architectural History",29,0.01,C2002_A.XLS,2002
30126,Cipcode,30.1301,Medieval & Renaissance Studies,48,0.02,C2002_A.XLS,2002
30126,Cipcode,30.1401,Museology/Museum Studies,31,0.02,C2002_A.XLS,2002
30126,Cipcode,30.1501,"Science, Technology & Society",42,0.02,C2002_A.XLS,2002
30126,Cipcode,30.9999,"Multi/Interdisciplinary Studies, Other",1147,0.57,C2002_A.XLS,2002
30126,Cipcode,31.0101,"Parks, Recreation & Leisure Studies",198,0.1,C2002_A.XLS,2002
30126,Cipcode,31.0301,"Parks, Recreation & Leisure Facilities Management",223,0.11,C2002_A.XLS,2002
30126,Cipcode,31.0501,"Health & Physical Education, General",441,0.22,C2002_A.XLS,2002
30126,Cipcode,31.0502,Adapted Physical Education/Therapeutic Recreation,26,0.01,C2002_A.XLS,2002
30126,Cipcode,31.0503,Athletic Training & Sports Medicine,309,0.15,C2002_A.XLS,2002
30126,Cipcode,31.0504,Sport & Fitness Administration/Management,322,0.16,C2002_A.XLS,2002
30126,Cipcode,31.0505,Exercise Sciences/Physiology & Movement Studies,359,0.18,C2002_A.XLS,2002
30126,Cipcode,31.0506,Socio-Psychological Sports Studies,7,0,C2002_A.XLS,2002
30126,Cipcode,31.0599,"Health & Physical Education/Fitness, Other",108,0.05,C2002_A.XLS,2002
30126,Cipcode,31.9999,"Parks, Recreation, Leisure & Fitness Studies, Other",57,0.03,C2002_A.XLS,2002
30126,Cipcode,38.0101,Philosophy,1393,0.7,C2002_A.XLS,2002
30126,Cipcode,38.0201,Religion/Religious Studies,1001,0.5,C2002_A.XLS,2002
30126,Cipcode,38.9999,"Philosophy & Religion, Other",157,0.08,C2002_A.XLS,2002
30126,Cipcode,39.0101,Biblical & Other Theological Languages & Literatures,37,0.02,C2002_A.XLS,2002
30126,Cipcode,39.0201,Bible/Biblical Studies,376,0.19,C2002_A.XLS,2002
30126,Cipcode,39.0301,Missions/Missionary Studies & Misology,118,0.06,C2002_A.XLS,2002
30126,Cipcode,39.0401,Religious Education,300,0.15,C2002_A.XLS,2002
30126,Cipcode,39.0501,Religious/Sacred Music,158,0.08,C2002_A.XLS,2002
30126,Cipcode,39.0601,Theology/Theological Studies,551,0.28,C2002_A.XLS,2002
30126,Cipcode,39.0602,"Divinity/Ministry (B.D., M.Div.)",212,0.11,C2002_A.XLS,2002
30126,Cipcode,39.0603,Rabbinical & Talmudic Studies (M.H.L./Rav),11,0.01,C2002_A.XLS,2002
30126,Cipcode,39.0604,Pre-Theology/Pre-Ministerial Studies,47,0.02,C2002_A.XLS,2002
30126,Cipcode,39.0605,"Ordination, Other",10,0,C2002_A.XLS,2002
30126,Cipcode,39.0606,Talmudic Studies,56,0.03,C2002_A.XLS,2002
30126,Cipcode,39.0699,"Theological & Ministerial Studies, Other",185,0.09,C2002_A.XLS,2002
30126,Cipcode,39.0701,Pastoral Counseling & Specialized Ministries,191,0.1,C2002_A.XLS,2002
30126,Cipcode,39.9999,"Theological Studies & Religious Vocations, Other",175,0.09,C2002_A.XLS,2002
30126,Cipcode,40.0101,"Physical Sciences, General",214,0.11,C2002_A.XLS,2002
30126,Cipcode,40.0201,Astronomy,127,0.06,C2002_A.XLS,2002
30126,Cipcode,40.0301,Astrophysics,40,0.02,C2002_A.XLS,2002
30126,Cipcode,40.0401,Atmospheric Sciences & Meteorology,116,0.06,C2002_A.XLS,2002
30126,Cipcode,40.0501,"Chemistry, General",1996,1,C2002_A.XLS,2002
30126,Cipcode,40.0502,Analytical Chemistry,10,0,C2002_A.XLS,2002
30126,Cipcode,40.0503,Inorganic Chemistry,5,0,C2002_A.XLS,2002
30126,Cipcode,40.0504,Organic Chemistry,11,0.01,C2002_A.XLS,2002
30126,Cipcode,40.0505,Medicinal/Pharmaceutical Chemistry,37,0.02,C2002_A.XLS,2002
30126,Cipcode,40.0506,Physical & Theoretical Chemistry,16,0.01,C2002_A.XLS,2002
30126,Cipcode,40.0507,Polymer Chemistry,8,0,C2002_A.XLS,2002
30126,Cipcode,40.0599,"Chemistry, Other",99,0.05,C2002_A.XLS,2002
30126,Cipcode,40.0601,Geology,717,0.36,C2002_A.XLS,2002
30126,Cipcode,40.0602,Geochemistry,13,0.01,C2002_A.XLS,2002
30126,Cipcode,40.0603,Geophysics & Seismology,82,0.04,C2002_A.XLS,2002
30126,Cipcode,40.0604,Paleontology,1,0,C2002_A.XLS,2002
30126,Cipcode,40.0699,"Geological & Related Sciences, Other",82,0.04,C2002_A.XLS,2002
30126,Cipcode,40.0701,Metallurgy,6,0,C2002_A.XLS,2002
30126,Cipcode,40.0702,Oceanography,70,0.03,C2002_A.XLS,2002
30126,Cipcode,40.0703,Earth & Planetary Sciences,158,0.08,C2002_A.XLS,2002
30126,Cipcode,40.0799,"Miscellaneous Physical Sciences, Other",20,0.01,C2002_A.XLS,2002
30126,Cipcode,40.0801,"Physics, General",1382,0.69,C2002_A.XLS,2002
30126,Cipcode,40.0802,Chemical & Atomic/Molecular Physics,17,0.01,C2002_A.XLS,2002
30126,Cipcode,40.0806,Nuclear Physics,5,0,C2002_A.XLS,2002
30126,Cipcode,40.0807,Optics,13,0.01,C2002_A.XLS,2002
30126,Cipcode,40.0808,Solid State & Low-Temperature Physics,1,0,C2002_A.XLS,2002
30126,Cipcode,40.0810,Theoretical & Mathematical Physics,4,0,C2002_A.XLS,2002
30126,Cipcode,40.0899,"Physics, Other",80,0.04,C2002_A.XLS,2002
30126,Cipcode,40.9999,"Physical Sciences, Other",81,0.04,C2002_A.XLS,2002
30126,Cipcode,41.0101,Biological Technology/Technician,72,0.04,C2002_A.XLS,2002
30126,Cipcode,41.0204,Industrial Radiologic Technology/Technician,5,0,C2002_A.XLS,2002
30126,Cipcode,41.0205,Nuclear/Nuclear Power Technology/Technician,12,0.01,C2002_A.XLS,2002
30126,Cipcode,41.0299,"Nuclear & Industrial Radiologic Tech/Technicians, Other",1,0,C2002_A.XLS,2002
30126,Cipcode,41.0301,Chemical Technology/Technician,101,0.05,C2002_A.XLS,2002
30126,Cipcode,41.0399,"Physical Science Technologies/Technicians, Other",6,0,C2002_A.XLS,2002
30126,Cipcode,41.9999,"Science Technologies/Technicians, Other",82,0.04,C2002_A.XLS,2002
30126,Cipcode,42.0101,"Psychology, General",2605,1.3,C2002_A.XLS,2002
30126,Cipcode,42.0201,Clinical Psychology,254,0.13,C2002_A.XLS,2002
30126,Cipcode,42.0301,Cognitive Psychology & Psycholinguistics,36,0.02,C2002_A.XLS,2002
30126,Cipcode,42.0401,Community Psychology,52,0.03,C2002_A.XLS,2002
30126,Cipcode,42.0601,Counseling Psychology,361,0.18,C2002_A.XLS,2002
30126,Cipcode,42.0701,Developmental & Child Psychology,83,0.04,C2002_A.XLS,2002
30126,Cipcode,42.0801,Experimental Psychology,58,0.03,C2002_A.XLS,2002
30126,Cipcode,42.0901,Industrial & Organizational Psychology,117,0.06,C2002_A.XLS,2002
30126,Cipcode,42.1101,Physiological Psychology/Psychobiology,47,0.02,C2002_A.XLS,2002
30126,Cipcode,42.1601,Social Psychology,64,0.03,C2002_A.XLS,2002
30126,Cipcode,42.1701,School Psychology,201,0.1,C2002_A.XLS,2002
30126,Cipcode,42.9999,"Psychology, Other",236,0.12,C2002_A.XLS,2002
30126,Cipcode,43.0102,Corrections/Correctional Administration,267,0.13,C2002_A.XLS,2002
30126,Cipcode,43.0103,Criminal Justice/Law Enforcement Administration,576,0.29,C2002_A.XLS,2002
30126,Cipcode,43.0104,Criminal Justice Studies,937,0.47,C2002_A.XLS,2002
30126,Cipcode,43.0106,Forensic Technology/Technician,44,0.02,C2002_A.XLS,2002
30126,Cipcode,43.0107,Law Enforcement/Police Science,707,0.35,C2002_A.XLS,2002
30126,Cipcode,43.0109,Security & Loss Prevention Services,53,0.03,C2002_A.XLS,2002
30126,Cipcode,43.0199,"Corrections & Criminal Justice, Other",154,0.08,C2002_A.XLS,2002
30126,Cipcode,43.0201,Fire Protection & Safety Technology/Technician,326,0.16,C2002_A.XLS,2002
30126,Cipcode,43.0202,Fire Services Administration,56,0.03,C2002_A.XLS,2002
30126,Cipcode,43.0203,Fire Science/Firefighting,212,0.11,C2002_A.XLS,2002
30126,Cipcode,43.0299,"Fire Protection, Other",36,0.02,C2002_A.XLS,2002
30126,Cipcode,43.9999,"Protective Services, Other",65,0.03,C2002_A.XLS,2002
30126,Cipcode,44.0201,"Community Organization, Resources & Services",188,0.09,C2002_A.XLS,2002
30126,Cipcode,44.0401,Public Administration,574,0.29,C2002_A.XLS,2002
30126,Cipcode,44.0501,Public Policy Analysis,128,0.06,C2002_A.XLS,2002
30126,Cipcode,44.0701,Social Work,1134,0.57,C2002_A.XLS,2002
30126,Cipcode,44.9999,"Public Administration & Services, Other",244,0.12,C2002_A.XLS,2002
30126,Cipcode,45.0101,"Social Sciences, General",743,0.37,C2002_A.XLS,2002
30126,Cipcode,45.0201,Anthropology,835,0.42,C2002_A.XLS,2002
30126,Cipcode,45.0301,Archeology,73,0.04,C2002_A.XLS,2002
30126,Cipcode,45.0401,Criminology,134,0.07,C2002_A.XLS,2002
